lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-3.7907253143170836,0.6312555131494366,1.2569976326264543,1.820730049128581,0.8962675355675191,1.0075327977296746,0.9740027269544793,1.0318814912722876
-3.7840632311636266,0.6312555131494366,1.2569976326264543,1.820924493094763,0.8962675355675191,1.0049788646119597,0.9752863230608102,1.0326679571965185
-3.7774011480101692,0.6312555131494366,1.2569976326264543,1.820924493094763,0.8962675355675191,1.0010460903363607,0.9706685999713971,1.0338671430813506
-3.7707390648567123,0.6758324095645647,1.2524302651760495,1.835290684773378,0.9108167390176869,1.0050323659650302,0.9659274193861851,1.03297285265852
-3.7640769817032553,0.6760520001873029,1.2522379728156567,1.836954074347164,0.9108167390176869,1.005350286796808,0.9664819702283332,1.034281120832415
-3.757414898549798,0.6760520001873029,1.2522379728156567,1.836954074347164,0.9001667473139046,1.0099119371521526,0.9683551150678403,1.0364099125646964
-3.750752815396341,0.6760520001873029,1.2522379728156567,1.8211168866852023,0.8999221934108644,1.0099277182906738,0.967615303767942,1.0344568995405907
-3.744090732242884,0.6760520001873029,1.2820946338205421,1.8050869637035118,0.8962675355675191,1.0110649331391501,0.9619285023770734,1.0309305332442351
-3.7374286490894266,0.5325671111111181,1.2405539798556875,1.7619297159592575,0.8962675355675191,1.0070426231346552,0.9623423686665737,1.0326667341615492
-3.7307665659359697,0.5225097424122742,1.2522379728156567,1.7619297159592575,0.8962675355675191,1.0062790008748184,0.9590779670080306,1.0306246740273175
-3.7241044827825127,0.5818716637966141,1.23481014897915,1.7619297159592575,0.8528348621260682,1.0093694797564956,0.9580629546368065,1.030308635729535
