speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
0.6791194669175754,0.8850056392027974,1.0639753803441976,1.9302820796394413
0.5351612629290097,0.32695386598224874,0.8384362928878933,0.7131177027785603
0.26372544308236867,0.09369637632671098,0.41317822898465273,0.20436077256357407
0.07752157685618478,0.1003349721091429,0.12145293021095487,0.21884018592001475
0.407930634915603,0.9660319433722344,0.6391042719013335,2.1070082110780675
0.11379278338334367,0.11689347109030775,0.17827897134247891,0.25495585844596835
0.34941925937129287,0.8979257019558451,0.547434593616621,1.9584619742020228
0.7366477479242364,0.19541403726310544,1.1541048459924543,0.4262167352727238
0.9132167826782001,0.2852511641182053,1.4307352697410898,0.6221601150357059
0.11161306835976902,0.05198219681555498,0.1748640153086368,0.11337815097284754
0.20128034580574644,0.1563674260197103,0.31534559516679694,0.3410523356179749
1.4700850388404474,0.19041372337620655,2.3031798741360747,0.4153105716722889
0.11479396075311339,0.18385155444452303,0.17984751432303525,0.4009978525987635
0.8200300653921511,0.06027378414667232,1.284739789126359,0.13146289724795424
0.05550609404719173,0.049336325485502375,0.08696130857996649,0.10760725213650466
0.2415561987772239,0.6620706814289176,0.3784457094640885,1.4440395803218893
0.19440043753353264,0.139558379271816,0.3045668539036632,0.3043901944111582
0.15358523678948116,0.4350593320829297,0.24062174431553296,0.948906080481085
0.1208225869223546,0.054244368211822054,0.18929255327985536,0.11831216349645211
0.07286530614809116,0.13083321611871773,0.11415795835553792,0.28535977773321813
0.065792001873818,0.02412602825124372,0.10307622388594803,0.052621178807629274
0.2598030868422201,0.05322283706464664,0.4070330797498657,0.11608410620524384
0.06765828908557207,0.7303635523604778,0.10600013306936501,1.592992874048996
0.1682578063083582,0.49712497581894355,0.26360923546393294,1.0842771951474637
0.06329724186854925,0.05125996977643781,0.09916768738423193,0.11180290461363257
0.18920458700843074,0.26493828628195343,0.29642652321376434,0.5778557825700488
0.11889435503568475,0.6267477375680903,0.1862715954735312,1.3669968559432248
0.5938623971306326,0.24490064231250316,0.9304032657568773,0.5341517615343567
0.9778799676423949,0.1840252437087326,1.5320429779839706,0.40137668552284694
0.4073342906440099,0.41793255294637327,0.638169980286834,0.9115509344969113
1.0444037522334007,0.06385297247920116,1.6362656846800536,0.13926944987530068
1.03541651402645,0.17483842745130987,1.622185392985743,0.38133935919957385
