dataset,session_name,cell,idf1,accuracy,grouping_accuracy,frames_perfectly_grouped,switches,sw_per_100k,coverage,n_gt_dets,identities,animals,frames,runtimeSeconds,fps
triads,2023_03_01_M12_M13_M14,C7_cams5,0.792202,0.792202,0.999998,0.999983,2,0.222,1.0,900000,3,3,60000,79.771,752.2
triads,2023_03_01_M12_M13_M14,C7b_cams2_sigma10,0.792594,0.792594,0.99965,0.99895,12,3.333,1.0,360000,3,3,60000,41.339,1451.4
triads,2023_03_01_M12_M13_M14,C7b_cams3_sigma10,0.609969,0.609969,0.997274,0.987733,12,2.222,1.0,540000,3,3,60000,58.864,1019.3
triads,2023_03_01_M12_M13_M14,C7b_cams4_sigma10,0.999872,0.999872,0.999961,0.999783,6,0.833,1.0,720000,3,3,60000,68.494,876.0
triads,2023_03_01_M12_M13_M14,C7b_cams5_sigma10,0.999858,0.999858,0.999944,0.99965,8,0.889,1.0,900000,3,3,60000,79.417,755.5
triads,2023_03_01_M12_M13_M14,C7c_cams2_sigma0,0.7922,0.7922,1.0,1.0,2,0.556,1.0,360000,3,3,60000,44.301,1354.4
triads,2023_03_01_M12_M13_M14,C7c_cams3_sigma0,0.792204,0.792204,0.999996,0.999983,2,0.37,1.0,540000,3,3,60000,59.349,1011.0
triads,2023_03_01_M12_M13_M14,C7c_cams4_sigma0,0.7922,0.7922,1.0,1.0,2,0.278,1.0,720000,3,3,60000,69.512,863.2
triads,2023_03_01_M12_M13_M14,C7c_cams5_sigma0,0.792202,0.792202,0.999998,0.999983,2,0.222,1.0,900000,3,3,60000,80.299,747.2
triads,2023_03_01_M12_M13_M14,C7d_cams2_drop25,0.679983,0.793119,0.999739,0.999273,46,17.011,0.750323,270409,3,3,60000,36.941,1623.8
triads,2023_03_01_M12_M13_M14,C7d_cams3_drop25,0.768133,0.793677,0.998648,0.994478,213,52.634,0.937639,404679,3,3,60000,52.257,1148.2
triads,2023_03_01_M12_M13_M14,C7d_cams4_drop25,0.991477,0.999405,0.999555,0.998233,87,16.13,0.98426,539380,3,3,60000,60.436,992.8
triads,2023_03_01_M12_M13_M14,C7d_cams5_drop25,0.997841,0.999818,0.999909,0.999383,16,2.373,0.996052,674337,3,3,60000,68.688,873.5
triads,2023_03_01_M12_M13_M14,C7d_cams6_drop25,0.998942,0.999413,0.999941,0.999417,8,0.987,0.999058,810233,3,3,60000,74.323,807.3
triads,2023_03_01_M12_M13_M14,C7e_cams2_s3drop25,0.565429,0.659394,0.999946,0.9998,16,5.919,0.750543,270295,3,3,60000,42.592,1408.5
triads,2023_03_01_M12_M13_M14,C7e_cams3_s3drop25,0.767287,0.793124,0.999765,0.998946,47,11.614,0.936904,404683,3,3,60000,61.313,978.6
triads,2023_03_01_M12_M13_M14,C7e_cams4_s3drop25,0.785718,0.791988,0.999874,0.999367,30,5.557,0.984291,539877,3,3,60000,68.777,872.4
triads,2023_03_01_M12_M13_M14,C7e_cams5_s3drop25,0.996993,0.998996,0.99992,0.9994,16,2.371,0.995998,674961,3,3,60000,79.025,759.3
triads,2023_03_01_M12_M13_M14,C7f_cams2_s3drop10,0.947498,0.99989,0.999979,0.999899,10,3.085,0.900422,324199,3,3,60000,46.044,1303.1
triads,2023_03_01_M12_M13_M14,C7f_cams3_s3drop10,0.787807,0.79183,0.999508,0.9977,52,10.696,0.989891,486184,3,3,60000,62.213,964.4
triads,2023_03_01_M12_M13_M14,C7f_cams4_s3drop10,0.692598,0.692945,0.997551,0.993783,295,45.532,0.999,647896,3,3,60000,71.589,838.1
triads,2023_03_01_M12_M13_M14,C7f_cams5_s3drop10,0.792202,0.792236,0.999981,0.999783,2,0.247,0.999915,810263,3,3,60000,83.308,720.2
triads,2023_03_01_M12_M13_M14,C8_drop50_sigma0,0.696734,0.70801,0.999717,0.998181,78,14.437,0.968645,540267,3,3,60000,70.801,847.4
triads,2023_03_01_M15_M16_M14,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,89.965,666.9
triads,2023_03_01_M15_M16_M14,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,89.579,669.8
triads,2023_03_01_M15_M16_M14,C1_sigma10,0.999998,0.999998,,,0,0.0,1.0,1080000,3,3,60000,92.873,646.0
triads,2023_03_01_M15_M16_M14,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,90.998,659.4
triads,2023_03_01_M15_M16_M14,C1_sigma20,0.999996,0.999996,,,0,0.0,1.0,1080000,3,3,60000,98.583,608.6
triads,2023_03_01_M15_M16_M14,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,89.744,668.6
triads,2023_03_01_M15_M16_M14,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,99.921,600.5
triads,2023_03_01_M15_M16_M14,C2_drop0.1,0.999992,0.999996,,,0,0.0,0.999992,972455,3,3,60000,87.033,689.4
triads,2023_03_01_M15_M16_M14,C2_drop0.25,0.999468,0.99999,,,0,0.0,0.998956,810702,3,3,60000,78.621,763.2
triads,2023_03_01_M15_M16_M14,C2_drop0.5,0.984077,0.999885,,,20,3.703,0.968873,540072,3,3,60000,62.783,955.7
triads,2023_03_01_M15_M16_M14,C2b_nodedrop0.25,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,89.122,673.2
triads,2023_03_01_M15_M16_M14,C2b_nodedrop0.5,0.999998,0.999998,,,0,0.0,1.0,1080000,3,3,60000,78.035,768.9
triads,2023_03_01_M15_M16_M14,C3_occl0.25,0.999952,0.999997,,,0,0.0,0.999909,1048037,3,3,60000,90.839,660.5
triads,2023_03_01_M15_M16_M14,C3_occl0.5,0.998986,0.999989,,,2,0.197,0.997996,1015846,3,3,60000,94.56,634.5
triads,2023_03_01_M15_M16_M14,C4_com_sigma0,0.799418,0.799418,,,14,1.296,1.0,1080000,3,3,60000,30.404,1973.4
triads,2023_03_01_M15_M16_M14,C4_com_sigma3,0.613672,0.613672,,,12,1.111,1.0,1080000,3,3,60000,31.256,1919.6
triads,2023_03_01_M15_M16_M14,C4u_comused_sigma0,0.999991,0.999991,0.999991,0.999917,0,0.0,1.0,1080000,3,3,60000,25.35,2366.9
triads,2023_03_01_M15_M16_M14,C4u_comused_sigma3,0.999939,0.999939,0.999939,0.99945,0,0.0,1.0,1080000,3,3,60000,24.116,2488.0
triads,2023_03_01_M15_M16_M14,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,42.89,1398.9
triads,2023_03_01_M15_M16_M14,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,58.083,1033.0
triads,2023_03_01_M15_M16_M14,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,70.204,854.7
triads,2023_03_01_M15_M16_M14,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,78.415,765.2
triads,2023_03_01_M15_M16_M14,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,43.384,1383.0
triads,2023_03_01_M15_M16_M14,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,57.802,1038.0
triads,2023_03_01_M15_M16_M14,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,68.391,877.3
triads,2023_03_01_M15_M16_M14,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.194,757.6
triads,2023_03_01_M15_M16_M14,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,44.063,1361.7
triads,2023_03_01_M15_M16_M14,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,59.065,1015.8
triads,2023_03_01_M15_M16_M14,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,70.476,851.4
triads,2023_03_01_M15_M16_M14,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.154,758.0
triads,2023_03_01_M15_M16_M14,C7d_cams2_drop25,0.857687,0.999488,0.999488,0.998658,71,26.267,0.751507,270297,3,3,60000,35.926,1669.8
triads,2023_03_01_M15_M16_M14,C7d_cams3_drop25,0.96793,0.999997,0.999997,0.999983,2,0.494,0.937857,405020,3,3,60000,57.363,1046.0
triads,2023_03_01_M15_M16_M14,C7d_cams4_drop25,0.992002,0.999942,0.999942,0.99965,6,1.111,0.984245,540022,3,3,60000,63.728,941.5
triads,2023_03_01_M15_M16_M14,C7d_cams5_drop25,0.998121,0.99999,0.99999,0.9999,0,0.0,0.996269,674881,3,3,60000,71.641,837.5
triads,2023_03_01_M15_M16_M14,C7d_cams6_drop25,0.999511,0.99999,0.999993,0.999933,1,0.124,0.999043,809635,3,3,60000,76.59,783.4
triads,2023_03_01_M15_M16_M14,C7e_cams2_s3drop25,0.855798,0.999322,0.999362,0.998471,59,21.865,0.74883,269837,3,3,60000,42.009,1427.8
triads,2023_03_01_M15_M16_M14,C7e_cams3_s3drop25,0.967628,0.999992,0.999992,0.99995,3,0.741,0.937301,404932,3,3,60000,61.385,977.4
triads,2023_03_01_M15_M16_M14,C7e_cams4_s3drop25,0.991956,0.999976,0.999981,0.9999,3,0.556,0.984089,539569,3,3,60000,71.038,844.6
triads,2023_03_01_M15_M16_M14,C7e_cams5_s3drop25,0.998013,0.999987,0.999987,0.9999,2,0.296,0.996061,674979,3,3,60000,81.793,733.6
triads,2023_03_01_M15_M16_M14,C7f_cams2_s3drop10,0.946941,1.0,1.0,1.0,0,0.0,0.899228,323702,3,3,60000,45.616,1315.3
triads,2023_03_01_M15_M16_M14,C7f_cams3_s3drop10,0.994934,1.0,1.0,1.0,0,0.0,0.989918,485838,3,3,60000,61.727,972.0
triads,2023_03_01_M15_M16_M14,C7f_cams4_s3drop10,0.999522,0.999995,0.999995,0.999967,2,0.309,0.999054,647909,3,3,60000,72.381,828.9
triads,2023_03_01_M15_M16_M14,C7f_cams5_s3drop10,0.999949,0.999999,0.999999,0.999983,0,0.0,0.9999,809722,3,3,60000,81.025,740.5
triads,2023_03_01_M15_M16_M14,C8_drop50_sigma0,0.98415,0.999973,0.999973,0.999833,4,0.74,0.968846,540193,3,3,60000,71.295,841.6
triads,2023_03_01_M1_M2_M3,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,95.898,625.7
triads,2023_03_01_M1_M2_M3,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,99.407,603.6
triads,2023_03_01_M1_M2_M3,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,92.365,649.6
triads,2023_03_01_M1_M2_M3,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,96.014,624.9
triads,2023_03_01_M1_M2_M3,C1_sigma20,0.999996,0.999996,,,0,0.0,1.0,1080000,3,3,60000,91.212,657.8
triads,2023_03_01_M1_M2_M3,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,74.754,802.6
triads,2023_03_01_M1_M2_M3,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,94.592,634.3
triads,2023_03_01_M1_M2_M3,C2_drop0.1,0.99999,0.999995,,,0,0.0,0.99999,972321,3,3,60000,85.543,701.4
triads,2023_03_01_M1_M2_M3,C2_drop0.25,0.903679,0.904142,,,4,0.494,0.998977,809575,3,3,60000,77.043,778.8
triads,2023_03_01_M1_M2_M3,C2_drop0.5,0.874679,0.888726,,,35,6.479,0.968881,540183,3,3,60000,60.592,990.2
triads,2023_03_01_M1_M2_M3,C2b_nodedrop0.25,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,88.781,675.8
triads,2023_03_01_M1_M2_M3,C2b_nodedrop0.5,0.999987,0.999987,,,0,0.0,1.0,1079999,3,3,60000,77.655,772.6
triads,2023_03_01_M1_M2_M3,C3_occl0.25,0.999944,0.999978,,,4,0.379,0.999931,1055349,3,3,60000,93.346,642.8
triads,2023_03_01_M1_M2_M3,C3_occl0.5,0.837215,0.837824,,,18,1.747,0.998546,1030451,3,3,60000,95.699,627.0
triads,2023_03_01_M1_M2_M3,C4_com_sigma0,0.836105,0.836105,,,10,0.926,1.0,1079992,3,3,60000,26.118,2297.3
triads,2023_03_01_M1_M2_M3,C4_com_sigma3,0.836077,0.836077,,,10,0.926,1.0,1079992,3,3,60000,29.099,2061.9
triads,2023_03_01_M1_M2_M3,C4u_comused_sigma0,0.999961,0.999961,0.999961,0.99965,0,0.0,1.0,1080000,3,3,60000,23.984,2501.7
triads,2023_03_01_M1_M2_M3,C4u_comused_sigma3,0.999869,0.999869,0.999869,0.998817,0,0.0,1.0,1080000,3,3,60000,24.091,2490.6
triads,2023_03_01_M1_M2_M3,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,40.606,1477.6
triads,2023_03_01_M1_M2_M3,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,58.59,1024.1
triads,2023_03_01_M1_M2_M3,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,67.849,884.3
triads,2023_03_01_M1_M2_M3,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,80.289,747.3
triads,2023_03_01_M1_M2_M3,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,43.221,1388.2
triads,2023_03_01_M1_M2_M3,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,58.551,1024.7
triads,2023_03_01_M1_M2_M3,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,69.698,860.9
triads,2023_03_01_M1_M2_M3,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.538,754.4
triads,2023_03_01_M1_M2_M3,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,45.292,1324.7
triads,2023_03_01_M1_M2_M3,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,60.831,986.3
triads,2023_03_01_M1_M2_M3,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,69.665,861.3
triads,2023_03_01_M1_M2_M3,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.212,757.5
triads,2023_03_01_M1_M2_M3,C7d_cams2_drop25,0.67987,0.793029,0.997711,0.994595,322,119.202,0.750254,270130,3,3,60000,37.787,1587.5
triads,2023_03_01_M1_M2_M3,C7d_cams3_drop25,0.967541,0.999958,0.999958,0.999783,5,1.234,0.937199,405232,3,3,60000,54.925,1092.4
triads,2023_03_01_M1_M2_M3,C7d_cams4_drop25,0.854912,0.86152,0.99994,0.999683,8,1.48,0.984778,540534,3,3,60000,61.925,968.9
triads,2023_03_01_M1_M2_M3,C7d_cams5_drop25,0.998001,0.999979,0.999979,0.999783,3,0.444,0.996051,675164,3,3,60000,71.235,842.3
triads,2023_03_01_M1_M2_M3,C7d_cams6_drop25,0.86105,0.861465,0.999964,0.999667,6,0.741,0.999036,809799,3,3,60000,77.593,773.3
triads,2023_03_01_M1_M2_M3,C7e_cams2_s3drop25,0.812923,0.948149,0.999951,0.999854,10,3.701,0.750363,270232,3,3,60000,51.281,1169.8
triads,2023_03_01_M1_M2_M3,C7e_cams3_s3drop25,0.51737,0.53466,0.999707,0.998662,69,17.053,0.937348,404617,3,3,60000,65.879,910.8
triads,2023_03_01_M1_M2_M3,C7e_cams4_s3drop25,0.992202,0.999989,0.999989,0.9999,0,0.0,0.984546,540390,3,3,60000,72.174,831.3
triads,2023_03_01_M1_M2_M3,C7e_cams5_s3drop25,0.998032,0.999963,0.999963,0.999667,4,0.593,0.996145,675016,3,3,60000,76.923,780.0
triads,2023_03_01_M1_M2_M3,C7f_cams2_s3drop10,0.946745,0.999993,0.999993,0.999966,2,0.618,0.898886,323596,3,3,60000,46.027,1303.6
triads,2023_03_01_M1_M2_M3,C7f_cams3_s3drop10,0.994901,0.999979,0.999981,0.999867,3,0.617,0.989896,485926,3,3,60000,57.825,1037.6
triads,2023_03_01_M1_M2_M3,C7f_cams4_s3drop10,0.999459,0.999991,0.999991,0.999933,1,0.154,0.998937,647981,3,3,60000,74.813,802.0
triads,2023_03_01_M1_M2_M3,C7f_cams5_s3drop10,0.999946,0.999991,0.999991,0.999917,0,0.0,0.999909,809824,3,3,60000,83.583,717.8
triads,2023_03_01_M1_M2_M3,C8_drop50_sigma0,0.890194,0.904469,0.999903,0.999366,25,4.62,0.968924,541183,3,3,60000,74.578,804.5
triads,2023_03_01_M4_M5_M6,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,93.17,644.0
triads,2023_03_01_M4_M5_M6,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,93.713,640.3
triads,2023_03_01_M4_M5_M6,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,89.288,672.0
triads,2023_03_01_M4_M5_M6,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,90.366,664.0
triads,2023_03_01_M4_M5_M6,C1_sigma20,0.999998,0.999998,,,0,0.0,1.0,1080000,3,3,60000,88.906,674.9
triads,2023_03_01_M4_M5_M6,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,93.154,644.1
triads,2023_03_01_M4_M5_M6,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,88.778,675.8
triads,2023_03_01_M4_M5_M6,C2_drop0.1,0.999995,1.0,,,0,0.0,0.999991,971978,3,3,60000,87.87,682.8
triads,2023_03_01_M4_M5_M6,C2_drop0.25,0.999527,0.999999,,,0,0.0,0.999057,809754,3,3,60000,76.015,789.3
triads,2023_03_01_M4_M5_M6,C2_drop0.5,0.983939,0.999931,,,6,1.113,0.968517,539180,3,3,60000,64.992,923.2
triads,2023_03_01_M4_M5_M6,C2b_nodedrop0.25,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,87.037,689.4
triads,2023_03_01_M4_M5_M6,C2b_nodedrop0.5,1.0,1.0,,,0,0.0,1.0,1079999,3,3,60000,84.042,713.9
triads,2023_03_01_M4_M5_M6,C3_occl0.25,0.99997,1.0,,,0,0.0,0.99994,1054002,3,3,60000,91.285,657.3
triads,2023_03_01_M4_M5_M6,C3_occl0.5,0.99922,0.99998,,,9,0.875,0.998482,1028038,3,3,60000,90.131,665.7
triads,2023_03_01_M4_M5_M6,C4_com_sigma0,0.999565,0.999565,,,4,0.37,1.0,1080000,3,3,60000,30.697,1954.6
triads,2023_03_01_M4_M5_M6,C4_com_sigma3,0.999389,0.999389,,,4,0.37,1.0,1080000,3,3,60000,32.421,1850.7
triads,2023_03_01_M4_M5_M6,C4u_comused_sigma0,0.999987,0.999987,0.999987,0.999883,0,0.0,1.0,1080000,3,3,60000,24.609,2438.1
triads,2023_03_01_M4_M5_M6,C4u_comused_sigma3,0.999833,0.999833,0.999833,0.9985,0,0.0,1.0,1080000,3,3,60000,24.928,2406.9
triads,2023_03_01_M4_M5_M6,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,44.998,1333.4
triads,2023_03_01_M4_M5_M6,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,59.917,1001.4
triads,2023_03_01_M4_M5_M6,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,68.467,876.3
triads,2023_03_01_M4_M5_M6,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.593,753.8
triads,2023_03_01_M4_M5_M6,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,49.223,1218.9
triads,2023_03_01_M4_M5_M6,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,62.03,967.3
triads,2023_03_01_M4_M5_M6,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,70.053,856.5
triads,2023_03_01_M4_M5_M6,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,78.544,763.9
triads,2023_03_01_M4_M5_M6,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,47.602,1260.5
triads,2023_03_01_M4_M5_M6,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,61.867,969.8
triads,2023_03_01_M4_M5_M6,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,71.214,842.5
triads,2023_03_01_M4_M5_M6,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,80.528,745.1
triads,2023_03_01_M4_M5_M6,C7d_cams2_drop25,0.857501,1.0,1.0,1.0,0,0.0,0.750548,270445,3,3,60000,39.936,1502.0
triads,2023_03_01_M4_M5_M6,C7d_cams3_drop25,0.967992,0.999992,0.999992,0.99995,2,0.493,0.937985,405497,3,3,60000,51.644,1161.8
triads,2023_03_01_M4_M5_M6,C7d_cams4_drop25,0.992025,0.999998,0.999998,0.999983,1,0.185,0.98418,539964,3,3,60000,61.676,972.8
triads,2023_03_01_M4_M5_M6,C7d_cams5_drop25,0.998072,0.999997,0.999997,0.999967,0,0.0,0.996157,674992,3,3,60000,70.803,847.4
triads,2023_03_01_M4_M5_M6,C7d_cams6_drop25,0.999529,0.999999,0.999999,0.999983,0,0.0,0.999062,809912,3,3,60000,76.427,785.1
triads,2023_03_01_M4_M5_M6,C7e_cams2_s3drop25,0.856251,1.0,1.0,1.0,0,0.0,0.748635,269715,3,3,60000,43.074,1392.6
triads,2023_03_01_M4_M5_M6,C7e_cams3_s3drop25,0.967662,0.999997,0.999997,0.999983,1,0.247,0.937354,405057,3,3,60000,62.482,960.3
triads,2023_03_01_M4_M5_M6,C7e_cams4_s3drop25,0.992105,0.999991,0.999991,0.99995,2,0.37,0.984352,539934,3,3,60000,65.943,909.9
triads,2023_03_01_M4_M5_M6,C7e_cams5_s3drop25,0.998053,1.0,1.0,1.0,0,0.0,0.996114,674450,3,3,60000,81.942,732.2
triads,2023_03_01_M4_M5_M6,C7f_cams2_s3drop10,0.858327,0.906372,0.997961,0.994108,190,58.653,0.89932,323938,3,3,60000,53.789,1115.5
triads,2023_03_01_M4_M5_M6,C7f_cams3_s3drop10,0.995047,1.0,1.0,1.0,0,0.0,0.990143,486480,3,3,60000,70.258,854.0
triads,2023_03_01_M4_M5_M6,C7f_cams4_s3drop10,0.999523,0.999998,0.999998,0.999983,0,0.0,0.999049,647998,3,3,60000,77.475,774.4
triads,2023_03_01_M4_M5_M6,C7f_cams5_s3drop10,0.999949,0.999999,0.999999,0.999983,0,0.0,0.999901,810423,3,3,60000,85.073,705.3
triads,2023_03_01_M4_M5_M6,C8_drop50_sigma0,0.98424,0.999981,0.999981,0.999833,2,0.37,0.969005,540404,3,3,60000,74.767,802.5
triads,2023_03_01_M7_M8_M6,C1_sigma0,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,93.639,640.8
triads,2023_03_01_M7_M8_M6,C1_sigma1,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,90.6,662.3
triads,2023_03_01_M7_M8_M6,C1_sigma10,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,95.885,625.7
triads,2023_03_01_M7_M8_M6,C1_sigma2,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,90.58,662.4
triads,2023_03_01_M7_M8_M6,C1_sigma20,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,94.508,634.9
triads,2023_03_01_M7_M8_M6,C1_sigma3,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,91.608,655.0
triads,2023_03_01_M7_M8_M6,C1_sigma5,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,92.459,648.9
triads,2023_03_01_M7_M8_M6,C2_drop0.1,0.999995,1.0,,,0,0.0,0.999991,972270,3,3,60000,86.911,690.4
triads,2023_03_01_M7_M8_M6,C2_drop0.25,0.999541,0.999999,,,0,0.0,0.999086,810423,3,3,60000,80.919,741.5
triads,2023_03_01_M7_M8_M6,C2_drop0.5,0.983943,0.999989,,,2,0.371,0.968416,539347,3,3,60000,67.3,891.5
triads,2023_03_01_M7_M8_M6,C2b_nodedrop0.25,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,94.312,636.2
triads,2023_03_01_M7_M8_M6,C2b_nodedrop0.5,1.0,1.0,,,0,0.0,1.0,1080000,3,3,60000,82.767,724.9
triads,2023_03_01_M7_M8_M6,C3_occl0.25,0.999976,1.0,,,0,0.0,0.999951,1064175,3,3,60000,90.414,663.6
triads,2023_03_01_M7_M8_M6,C3_occl0.5,0.999533,0.999998,,,0,0.0,0.999071,1048304,3,3,60000,89.507,670.3
triads,2023_03_01_M7_M8_M6,C4_com_sigma0,0.999841,0.999841,,,0,0.0,1.0,1080000,3,3,60000,32.032,1873.1
triads,2023_03_01_M7_M8_M6,C4_com_sigma3,0.999717,0.999717,,,0,0.0,1.0,1080000,3,3,60000,30.513,1966.4
triads,2023_03_01_M7_M8_M6,C4u_comused_sigma0,0.999987,0.999987,0.999987,0.999883,0,0.0,1.0,1080000,3,3,60000,24.046,2495.2
triads,2023_03_01_M7_M8_M6,C4u_comused_sigma3,0.99987,0.99987,0.99987,0.998833,0,0.0,1.0,1080000,3,3,60000,25.575,2346.0
triads,2023_03_01_M7_M8_M6,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,46.374,1293.8
triads,2023_03_01_M7_M8_M6,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,62.211,964.5
triads,2023_03_01_M7_M8_M6,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,73.417,817.2
triads,2023_03_01_M7_M8_M6,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,80.091,749.1
triads,2023_03_01_M7_M8_M6,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,46.131,1300.6
triads,2023_03_01_M7_M8_M6,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,62.656,957.6
triads,2023_03_01_M7_M8_M6,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,71.453,839.7
triads,2023_03_01_M7_M8_M6,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,79.587,753.9
triads,2023_03_01_M7_M8_M6,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,360000,3,3,60000,48.481,1237.6
triads,2023_03_01_M7_M8_M6,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,540000,3,3,60000,62.501,960.0
triads,2023_03_01_M7_M8_M6,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,720000,3,3,60000,70.62,849.6
triads,2023_03_01_M7_M8_M6,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,900000,3,3,60000,80.337,746.9
